key,0s,1s,2s,3s,4s,6s,outs,balls
"1, 3",1,2,0,0,0,0,0,3
"0, 2",4,0,0,0,0,0,0,4
"2, 4",1,1,0,0,0,0,0,2
"0, 4",5,6,3,0,2,0,0,16
"2, 4",0,3,0,0,1,0,0,4
"0, 4",2,0,0,0,0,0,0,2
"2, 3",11,6,0,0,0,0,0,17
"2, LH Ferguson",0,2,0,0,0,0,0,2
"2, 4",5,3,0,0,2,1,0,11
"2, 4",1,1,0,0,0,1,1,3
"2, AN Ahmed",2,4,0,0,3,0,0,9
"2, 2",10,3,2,0,3,1,1,19
"2, 3",18,8,0,0,5,0,0,31
"C de Grandhomme, 4",2,1,0,0,0,1,1,4
"0, 2",4,4,0,0,0,0,0,8
"1, 3",2,1,0,0,1,0,1,4
"2, Basil Thampi",1,2,0,0,0,0,0,3
"0, 2",1,2,1,0,1,0,0,5
"1, 0",2,3,0,0,0,0,0,5
"0, 4",2,1,0,0,0,0,0,3
"2, 3",1,2,0,0,1,1,0,5
"0, 3",0,4,0,0,0,1,0,5
"0, 4",0,3,0,0,0,0,0,3
"2, 2",5,5,0,0,2,1,0,13
"2, 4",4,7,0,0,2,0,1,13
"2, 4",1,0,0,0,0,0,1,1
"2, 4",0,2,0,0,1,0,0,3
"0, 4",7,2,3,0,1,0,0,13
"M Klinger, 4",2,2,0,0,1,0,0,5
"2, 3",5,6,1,0,3,3,0,18
"2, 4",6,1,0,0,0,2,0,9
"3, 4",6,0,0,0,0,0,0,6
"0, 4",1,0,0,0,1,0,1,2
"2, TS Mills",2,1,0,1,0,0,0,4
"2, 2",1,0,0,0,0,0,1,1
"0, 2",3,0,0,0,0,0,1,3
"0, 2",12,8,1,0,5,0,2,26
"2, 4",2,2,0,0,0,0,1,4
"3, 2",3,4,0,0,0,1,0,8
"0, 4",1,0,0,0,0,0,0,1
"3, 4",4,0,0,0,0,0,2,4
"2, 4",0,1,0,0,0,0,0,1
"2, 2",3,2,0,0,2,0,0,7
"1, 4",6,2,1,0,0,2,2,11
"2, 3",0,1,0,0,1,0,0,2
"0, 2",2,4,1,0,2,0,1,9
"2, 4",2,1,0,0,1,0,0,4
"2, 2",2,11,0,0,2,0,0,15
"1, 3",4,1,1,0,1,0,0,7
"0, 4",3,3,0,0,0,0,1,6
"2, 4",3,1,0,0,3,1,0,8
"2, 3",3,3,2,0,0,0,0,8
"2, 4",10,3,0,0,4,1,0,18
"0, 4",7,4,1,0,2,1,1,15
"0, 3",0,3,0,0,0,0,0,3
"2, 3",3,1,0,0,1,0,1,5
"2, 2",6,5,0,0,4,0,0,15
"0, 4",1,3,0,0,0,0,0,4
"2, 3",2,3,1,0,0,0,0,6
"2, 3",4,2,0,0,2,1,0,9
"0, 3",5,2,0,0,2,0,0,9
"0, 4",1,1,0,0,0,0,0,2
"2, 4",3,5,2,0,0,0,0,10
"1, 3",2,1,0,0,3,0,0,6
"0, 2",1,0,0,0,1,0,1,2
"0, 4",2,1,0,0,2,0,0,5
"1, 4",2,0,0,0,0,0,0,2
"2, 4",4,6,1,0,0,0,1,11
"2, 4",1,3,0,0,0,0,0,4
"2, 2",8,9,2,0,2,1,1,22
"3, 4",0,1,0,0,1,0,0,2
"2, 3",3,2,0,0,0,0,1,5
"2, 4",4,6,1,0,0,0,1,11
"2, 4",2,0,0,0,1,1,0,4
"2, 4",5,2,0,0,1,0,1,8
"2, 4",1,1,0,0,0,0,0,2
"2, 3",1,2,0,0,0,0,0,3
"2, 3",1,1,0,0,0,1,0,3
"2, 2",1,1,0,0,0,0,0,2
"0, 3",0,2,0,0,0,0,0,2
"1, 2",1,1,0,0,0,0,0,2
"0, 2",0,3,0,0,1,0,0,4
"2, 3",9,6,0,0,0,0,0,15
"0, 2",0,1,0,0,0,0,0,1
"2, 2",5,17,2,0,4,2,0,30
"2, 4",0,2,0,0,3,0,0,5
"3, 2",1,2,0,0,0,0,0,3
"3, 4",0,5,2,0,0,0,0,7
"0, 2",0,1,0,0,0,0,0,1
"2, 4",18,15,0,0,4,0,3,37
"0, 4",0,0,0,0,1,0,0,1
"0, 4",0,3,0,0,0,0,0,3
"0, 3",1,1,0,0,0,0,0,2
"0, 4",1,3,2,0,1,0,0,7
"2, 3",1,1,0,0,0,0,1,2
"2, 4",3,3,0,0,1,0,0,7
"0, 4",0,2,2,0,0,0,0,4
"0, 4",2,1,0,0,0,0,1,3
"0, 3",1,3,0,0,0,0,1,4
"2, 3",6,5,1,0,3,2,0,17
"2, 4",14,7,0,0,2,0,1,23
"2, 2",1,9,2,0,0,0,0,12
"3, 2",0,3,0,0,1,0,0,4
"2, 2",35,15,1,0,6,1,3,59
"1, 4",1,1,0,0,0,0,0,2
"3, 4",2,0,0,0,1,0,1,3
"2, 3",2,2,0,0,0,0,0,4
"2, 4",0,3,1,0,0,0,0,4
"2, 4",1,1,0,0,0,0,1,2
"0, 4",2,1,0,0,0,0,1,3
"1, 4",33,14,2,1,10,3,2,63
"A 0, 2",3,6,1,0,0,1,2,11
"1, 4",5,3,0,0,3,0,1,11
"2, 4",1,6,2,0,2,0,0,11
"2, 4",8,4,0,0,2,0,0,14
"2, 3",2,1,0,0,1,0,0,4
"2, 4",8,6,1,1,1,2,1,19
"2, 4",3,2,0,0,2,3,0,10
"2, 4",7,1,1,0,4,0,0,13
"2, 2",16,4,1,0,6,5,1,32
"0, 2",1,0,0,0,0,0,1,1
"1, 4",0,1,0,0,0,0,0,1
"2, 2",10,6,1,0,1,0,0,18
"2, 4",2,0,0,0,0,0,1,2
"0, 2",3,0,0,0,0,0,0,3
"2, 4",3,4,0,0,3,1,0,11
"1, 2",5,6,0,0,2,1,1,14
"2, 4",4,5,2,0,1,1,0,13
"2, 4",3,10,0,0,2,0,1,15
"2, 3",0,1,1,0,3,0,0,5
"3, 2",2,1,0,0,0,0,0,3
"2, 3",1,4,0,0,1,0,0,6
"0, 2",2,6,0,0,0,0,0,8
"3, 2",6,5,1,0,0,1,1,13
"2, 3",3,1,0,0,1,0,1,5
"0, 3",5,3,1,0,1,0,0,10
"2, 4",0,3,0,0,0,0,0,3
"2, 4",2,1,1,0,1,0,0,5
"2, 3",1,0,0,0,0,1,1,2
"3, 2",3,0,0,0,0,0,0,3
"2, 3",4,2,0,0,2,0,0,8
"2, 2",7,2,0,0,2,0,0,11
"2, 4",1,1,0,0,0,0,0,2
"2, 4",3,5,2,0,0,0,1,10
"0, 4",1,2,0,0,0,0,0,3
"2, 3",15,9,2,0,1,0,1,27
"0, 2",3,5,0,0,1,0,0,9
"0, 3",0,1,0,0,0,0,0,1
"0, 3",1,0,0,0,0,0,1,1
"0, 2",1,1,0,0,0,2,0,4
"0, 2",3,4,0,0,0,0,0,7
"0, 3",5,1,0,0,1,0,1,7
"0, 4",2,2,0,0,1,1,0,6
"2, 4",2,1,0,0,2,1,0,6
"1, 4",7,4,2,0,3,0,0,16
"1, 3",7,12,3,0,3,1,0,26
"3, 4",4,1,0,0,0,0,0,5
"0, 4",2,1,0,0,0,1,0,4
"0, 2",6,2,0,0,0,0,1,8
"2, 3",1,4,0,0,0,1,0,6
"1, LH Ferguson",7,2,0,0,0,1,0,10
"2, 4",0,2,0,0,1,0,0,3
"3, 3",0,1,0,0,0,0,0,1
"3, 2",3,0,0,0,0,0,1,3
"3, 2",3,0,0,0,0,0,0,3
"0, 2",7,3,0,0,1,1,0,12
"1, 3",3,3,0,0,0,0,0,6
"2, 2",3,2,1,0,3,0,0,9
"A 0, 2",1,2,0,1,0,1,0,5
"0, 4",5,7,2,0,0,0,2,14
"1, 2",1,0,0,0,1,0,1,2
"0, 4",4,2,0,0,1,1,1,8
"2, 4",5,2,0,0,1,0,0,8
"2, 2",1,0,0,0,0,0,0,1
"2, 2",25,31,8,0,5,3,3,72
"0, 4",1,0,0,0,0,0,1,1
"0, 4",2,1,1,1,0,0,1,5
"2, 4",1,7,0,0,2,1,0,11
"0, 4",1,1,2,0,0,0,0,4
"2, 3",0,2,1,0,3,0,0,6
"1, 4",5,0,0,0,1,0,0,6
"0, 4",0,0,0,0,1,0,0,1
"3, 3",1,2,0,0,1,0,0,4
"2, 2",9,21,4,0,5,1,2,40
"2, 2",2,4,0,1,0,0,0,7
"2, 3",0,2,0,0,0,0,0,2
"0, 4",0,3,2,0,1,2,0,8
"2, 4",0,6,0,0,0,0,0,6
"2, 4",21,8,6,0,2,0,1,37
"2, 3",4,12,1,0,1,0,0,18
"2, 4",2,2,0,0,2,0,0,6
"2, 2",7,4,0,0,3,1,1,15
"1, 4",0,1,0,0,0,1,0,2
"2, 2",3,2,0,0,1,2,1,8
"2, 4",3,5,1,0,1,0,1,10
"0, 3",2,1,0,0,1,0,1,4
"2, 3",1,2,0,0,0,0,0,3
"0, 3",1,0,1,0,0,0,1,2
"0, 2",2,5,0,0,1,0,0,8
"2, 4",1,1,0,0,0,0,1,2
"2, 4",1,1,0,0,1,0,0,3
"0, 4",3,2,0,0,0,0,0,5
"0, 4",2,1,0,0,1,0,0,4
"2, 4",2,4,0,0,1,3,0,10
"2, 4",6,16,1,1,0,0,1,24
"2, 3",1,3,0,0,0,0,0,4
"0, 4",1,2,0,0,0,0,0,3
"2, 2",5,3,0,1,0,0,1,9
"3, 4",3,0,0,0,0,0,0,3
"2, 2",7,5,4,0,0,2,1,18
"1, 4",2,2,0,0,0,0,1,4
"2, 3",8,6,1,0,2,0,1,17
"3, 2",4,3,0,0,0,1,0,8
"1, 4",4,7,0,0,1,0,0,12
"2, 2",6,5,1,0,1,0,0,13
"2, 2",5,1,0,0,0,0,1,6
"2, 2",8,9,3,0,1,1,1,22
"3, 2",1,0,0,0,0,0,1,1
"0, 3",1,3,1,0,0,0,1,5
"0, 2",16,11,2,0,2,0,2,31
"0, 4",3,2,0,0,2,0,0,7
"2, 2",7,9,0,0,4,5,0,25
"2, 2",26,9,3,2,10,4,1,54
"2, 4",1,2,0,0,1,0,0,4
"0, 2",2,8,1,0,0,0,1,11
"2, 2",16,18,4,0,1,1,2,40
"2, 4",5,1,1,0,0,0,0,7
"0, 4",1,3,1,0,0,0,0,5
"2, 3",3,2,0,0,1,0,0,6
"0, 4",2,4,0,0,1,0,0,7
"0, 2",1,0,0,0,0,0,0,1
"2, 3",13,12,4,0,6,0,1,35
"3, 4",1,1,0,0,0,0,0,2
"2, 4",11,19,3,0,1,1,0,35
"1, 3",4,4,1,0,0,0,0,9
"3, 2",0,5,1,0,2,0,0,8
"2, 3",2,1,0,0,0,0,0,3
"2, 2",1,1,0,0,0,0,0,2
"0, 4",0,2,1,0,0,0,0,3
"2, Mohammad Nabi",1,1,0,0,0,1,1,3
"S Vidyut, 4",2,0,0,0,0,0,1,2
"2, 2",3,5,1,0,4,0,1,13
"2, 3",2,2,1,0,1,0,0,6
"0, 4",5,2,0,0,1,0,0,8
"2, 3",1,0,0,0,0,0,1,1
"1, 4",22,24,3,0,2,1,2,52
"2, 3",0,1,1,0,0,0,0,2
"2, 2",7,2,0,0,0,0,1,9
"0, 4",0,7,1,0,0,0,0,8
"0, 3",1,0,0,0,0,0,1,1
"0, 3",0,2,0,0,0,0,0,2
"0, 3",2,0,2,0,0,2,0,6
"2, 3",1,2,1,0,0,0,0,4
"2, 4",2,0,0,0,0,0,1,2
"2, 4",6,6,0,0,2,0,0,14
"0, 4",4,0,0,0,0,0,0,4
"2, 4",2,3,1,0,1,3,0,10
"0, 2",5,2,0,0,1,1,1,9
"0, 2",10,5,1,0,0,0,0,16
"3, 4",1,1,1,0,0,0,0,3
"2, 4",1,0,0,0,0,0,1,1
"1, 4",2,8,1,0,3,1,0,15
"0, 2",1,1,0,0,0,0,0,2
"0, 3",5,1,0,0,1,0,0,7
"0, 3",1,0,0,0,0,0,1,1
"2, 3",1,0,0,0,1,0,1,2
"1, 3",4,5,3,0,0,0,0,12
"1, 2",8,3,1,0,0,1,1,13
"2, 4",4,0,0,0,0,0,1,4
"2, 2",5,2,1,0,1,1,0,10
"2, 4",3,2,0,0,2,0,1,7
"2, 4",1,8,0,0,1,0,0,10
"2, 3",3,7,3,0,1,0,0,14
"2, 4",2,0,0,0,0,0,0,2
"2, 3",2,2,0,0,0,0,2,4
"0, 3",2,0,0,0,1,0,1,3
"2, 2",8,3,0,0,1,0,1,12
"2, 2",1,1,0,0,1,0,1,3
"0, 4",0,2,0,0,1,0,0,3
"0, 3",1,3,0,0,0,0,0,4
"2, 4",2,1,0,0,3,0,0,6
"0, 3",1,1,0,0,0,0,0,2
"2, 3",1,3,0,0,0,1,0,5
"0, 4",2,0,1,0,0,0,1,3
"1, 2",1,0,0,0,0,0,1,1
"0, 2",1,1,0,0,0,0,0,2
"2, 4",4,2,1,0,1,0,1,8
"0, 3",6,1,1,0,1,2,0,11
"C de Grandhomme, 4",0,1,0,0,0,0,0,1
"2, 4",5,0,0,0,2,1,2,8
"0, 3",3,1,0,0,0,0,1,4
"0, 2",1,1,0,0,0,1,0,3
"2, 4",1,2,1,0,0,0,0,4
"3, 2",1,2,0,0,2,0,1,5
"1, 4",2,0,1,0,0,0,1,3
"2, 4",3,6,1,0,5,0,0,15
"3, 2",1,0,0,0,0,0,1,1
"2, 4",2,2,2,0,0,1,1,7
"0, 4",2,4,0,0,0,0,0,6
"1, 3",5,2,1,0,1,1,2,10
"0, 3",1,4,0,0,0,0,0,5
"3, 4",1,1,1,0,0,0,0,3
"1, 4",0,3,0,0,0,0,0,3
"0, 2",1,4,2,0,1,0,0,8
"0, 3",0,2,0,0,0,0,0,2
"3, 2",1,2,0,0,0,0,0,3
"2, 3",3,1,0,0,5,0,1,9
"0, 2",0,1,0,0,0,0,0,1
"3, 4",1,1,0,0,0,0,0,2
"2, 2",14,3,0,0,2,0,0,19
"2, 3",0,1,0,0,1,0,0,2
"2, 4",0,2,0,0,0,0,0,2
"0, 3",4,0,0,0,1,0,1,5
"2, 4",6,5,2,0,4,2,0,19
"1, 4",1,1,0,0,0,0,0,2
"0, 4",2,2,0,0,0,0,1,4
"0, 4",1,1,0,0,0,0,1,2
"2, 4",4,10,0,0,1,0,0,15
"0, 2",0,1,0,0,0,0,0,1
"2, 4",12,1,0,0,3,0,0,16
"0, 2",1,0,0,0,0,0,1,1
"2, 4",3,1,0,0,0,0,0,4
"2, 2",2,2,0,0,1,1,0,6
"2, 2",0,2,0,0,0,0,0,2
"2, 4",3,1,0,0,0,0,1,4
"1, 4",3,1,0,0,0,0,0,4
"2, 4",9,3,1,1,1,0,0,15
"2, 2",9,12,4,0,0,1,1,26
"2, 4",7,10,2,0,3,4,1,26
"2, 4",4,5,2,0,2,1,0,14
"3, 4",0,3,0,0,0,0,0,3
"2, 3",0,6,1,0,0,0,0,7
"0, 4",1,0,0,0,0,0,1,1
"0, 4",1,5,0,0,3,0,0,9
"0, 4",3,1,1,0,0,0,0,5
"2, 4",2,0,1,0,0,1,1,4
"1, 4",14,13,3,0,3,3,1,36
"1, 2",0,4,2,0,5,1,0,12
"2, 3",0,1,0,0,0,1,0,2
"2, 3",2,3,1,0,0,0,0,6
"1, 4",8,4,2,0,1,0,0,15
"2, 2",1,2,0,0,0,0,0,3
"1, 4",6,3,3,0,5,1,0,18
"2, 2",2,3,0,0,1,0,0,6
"0, 2",1,1,0,0,0,1,0,3
"2, 4",2,3,0,0,1,0,0,6
"0, 4",6,5,1,0,1,0,0,13
"2, 2",8,0,0,0,2,0,0,10
"2, 2",2,4,1,0,1,0,0,8
"2, 2",8,10,0,0,3,5,0,26
"2, 2",4,3,0,0,1,0,0,8
"2, 4",22,22,4,0,6,1,1,55
"2, 3",4,5,1,0,1,0,1,11
"2, 3",3,1,0,0,0,0,1,4
"1, 2",3,3,1,0,0,0,0,7
"1, 4",3,2,2,0,1,0,0,8
"1, 3",1,1,0,0,0,0,0,2
"2, 3",2,2,1,0,0,0,0,5
"2, 2",26,22,3,0,8,1,5,60
"2, 4",12,11,0,1,0,1,1,25
"0, 2",3,4,0,0,0,1,0,8
"2, 4",1,3,2,0,1,2,0,9
"2, 3",5,4,0,0,1,0,1,10
"1, 4",4,6,2,0,2,1,0,15
"2, 4",3,3,0,0,0,0,0,6
"1, Ankit Soni",1,3,1,0,3,0,0,8
"2, 4",2,0,0,0,0,0,1,2
"2, 2",5,5,1,0,2,2,0,15
"0, 4",1,1,1,0,0,0,0,3
"0, 3",3,1,2,0,0,2,0,8
"0, 4",1,1,0,0,0,0,0,2
"0, 3",8,4,0,0,1,0,1,13
"2, 3",11,7,3,0,4,2,1,27
"0, 4",1,5,0,0,1,0,0,7
"1, 4",5,1,0,0,0,0,0,6
"2, 3",0,1,1,0,0,0,0,2
"1, 4",1,2,0,0,0,0,0,3
"2, 4",16,32,2,0,7,6,2,63
"0, 4",2,1,0,0,0,0,0,3
"2, 4",8,5,0,0,1,0,0,14
"2, 2",0,1,1,0,0,0,0,2
"0, 3",3,0,0,0,3,0,0,6
"2, T Natarajan",2,0,0,0,0,0,0,2
"0, 4",2,0,0,0,0,0,0,2
"S 3, 2",5,1,0,0,1,0,0,7
"1, 4",17,12,3,0,6,1,2,39
"0, 2",1,1,0,0,0,0,0,2
"2, 4",14,11,3,0,6,1,2,35
"0, 2",2,0,1,0,0,0,1,3
"3, 4",0,1,0,0,0,0,0,1
"3, 4",2,5,0,0,2,0,0,9
"2, 3",1,0,0,0,0,0,0,1
"0, 4",1,1,0,0,1,0,0,3
"2, 2",15,28,6,0,5,4,0,58
"1, 4",6,2,2,0,3,0,0,13
"2, 3",1,4,0,0,2,0,0,7
"2, 4",11,5,1,0,6,1,1,24
"2, 3",2,3,0,0,0,1,0,6
"1, T Natarajan",0,5,0,0,0,0,0,5
"2, 3",1,2,0,0,1,0,0,4
"0, 4",2,1,1,0,0,0,1,4
"0, 4",1,3,1,0,0,0,0,5
"0, 4",1,0,0,0,0,0,1,1
"0, 3",0,2,0,0,0,0,0,2
"2, 3",6,3,0,0,0,0,0,9
"1, 4",1,4,0,0,1,1,0,7
"2, 2",10,7,2,0,4,1,2,24
"2, 4",4,4,3,0,0,5,0,16
"2, 3",2,0,0,0,0,0,1,2
"2, 3",3,5,0,0,0,0,0,8
"2, 3",4,3,0,0,3,3,1,13
"2, 2",12,8,1,0,4,3,2,28
"0, 4",6,2,0,0,1,0,2,9
"0, 2",3,0,0,0,0,0,1,3
"0, 2",12,10,1,0,0,0,2,23
"0, 2",2,0,0,0,0,0,0,2
"0, 2",1,3,1,0,0,0,0,5
"0, 4",0,2,1,0,0,0,0,3
"2, 2",10,12,3,0,3,1,0,29
"0, 4",1,0,0,0,0,0,1,1
"2, 4",21,15,2,0,7,1,2,46
"2, 4",1,4,0,0,1,1,0,7
"3, 4",0,1,0,0,1,0,0,2
"0, 2",0,5,2,0,2,0,0,9
"2, 4",7,6,1,0,1,0,0,15
"2, 3",0,2,0,0,0,0,0,2
"2, 3",1,2,0,0,0,0,0,3
"0, 0",1,1,0,0,0,0,0,2
"2, 4",15,18,6,0,4,1,3,44
"2, 4",3,0,0,0,0,1,0,4
"2, 3",1,1,0,0,1,0,0,3
"0, 3",2,2,0,0,1,0,0,5
"2, 3",3,4,0,0,1,0,0,8
"0, 2",3,2,1,0,1,0,0,7
"2, 4",18,21,4,0,3,0,0,46
"2, 4",1,1,0,0,0,0,0,2
"1, 4",0,3,0,0,0,0,0,3
"0, 3",0,1,1,0,0,2,0,4
"2, 3",8,14,1,0,0,0,0,23
"2, 4",3,1,0,0,1,0,1,5
"3, 3",1,2,0,0,1,0,0,4
"2, Mohammed Siraj",2,0,0,0,3,0,1,5
"1, 3",1,3,0,0,2,2,0,8
"2, 2",0,1,0,0,2,0,0,3
"0, 3",0,2,0,0,0,0,0,2
"1, 3",1,1,0,0,0,0,1,2
"2, 4",0,2,0,0,2,0,0,4
"2, 4",0,0,0,0,1,0,0,1
"2, 2",10,7,1,0,1,0,0,19
"0, 4",5,5,1,0,1,1,1,13
"2, 4",24,11,1,0,2,1,1,39
"2, 4",4,3,2,0,2,0,1,11
"2, 4",0,3,0,0,0,0,0,3
"1, 4",5,5,0,0,1,0,1,11
"2, 4",3,2,0,0,1,0,0,6
"0, 3",7,4,2,0,0,0,0,13
"0, 4",8,8,1,0,0,2,0,19
"2, 4",8,5,3,0,1,0,1,17
"2, 2",20,17,4,0,3,0,3,44
"1, 4",1,0,1,0,0,0,1,2
"A 0, 2",1,1,1,0,0,0,1,3
"2, 4",6,6,1,0,3,0,0,16
"2, 3",4,4,0,0,0,1,0,9
"2, 2",4,3,0,0,1,0,0,8
"0, 4",3,4,0,0,0,0,0,7
"2, 4",0,3,0,0,1,0,0,4
"2, 4",3,5,0,0,1,0,0,9
"3, 4",0,2,0,0,0,1,0,3
"0, 2",0,3,1,0,0,0,0,4
"3, 4",4,8,1,0,2,0,0,15
"0, 2",3,1,0,0,0,0,0,4
"2, 4",2,0,0,0,0,0,1,2
"2, 2",4,4,1,0,1,0,1,10
"2, 3",2,2,1,0,2,0,0,7
"2, 4",5,13,0,0,1,0,0,19
"0, 4",1,2,0,0,0,0,0,3
"2, 3",0,2,0,0,1,0,0,3
"3, 3",1,2,0,0,0,0,0,3
"2, 2",29,8,3,0,4,0,3,44
"2, 4",7,12,2,0,0,1,1,22
"1, 2",3,5,0,0,1,0,0,9
"0, 4",1,1,1,0,0,0,0,3
"0, 4",2,5,1,0,2,0,0,10
"2, 4",4,2,0,0,1,0,1,7
"2, 1",1,6,0,0,0,0,0,7
"2, 2",6,4,1,0,0,0,1,11
"0, 4",1,0,0,0,0,0,1,1
"0, 4",2,2,0,0,0,0,0,4
"0, 2",5,3,1,1,0,0,0,10
"0, 4",1,1,0,0,0,0,0,2
"2, 2",18,8,1,1,8,0,1,36
"0, 4",4,3,1,0,0,1,0,9
"1, 2",2,0,0,0,0,0,1,2
"2, 4",4,5,1,0,6,0,0,16
"2, 3",7,3,0,0,0,1,1,11
"0, 2",1,1,0,0,0,0,0,2
"3, 2",2,1,2,0,1,0,0,6
"0, 2",3,4,0,0,0,0,1,7
"2, 2",8,19,2,0,1,0,1,30
"2, 3",0,4,0,0,0,0,0,4
"2, 4",3,3,0,0,0,0,1,6
"2, 3",1,0,0,0,0,0,1,1
"2, 3",8,5,0,0,3,0,1,16
"1, 3",5,1,0,0,0,0,1,6
"0, 2",2,1,0,0,0,2,0,5
"2, 3",3,0,0,0,1,0,1,4
"0, 3",1,2,0,0,0,0,0,3
"2, 0",0,4,0,0,0,0,0,4
"2, 3",5,5,0,0,2,0,0,12
"1, 4",3,1,0,0,0,0,0,4
"2, 3",1,1,0,0,0,0,1,2
"2, 4",2,0,0,0,0,0,1,2
"1, 4",5,7,0,0,4,1,0,17
"Vishnu Vinod, 4",4,1,0,0,0,0,0,5
"2, 4",19,14,5,0,1,1,0,40
"0, 3",2,4,0,0,1,0,0,7
"2, Ankit Soni",2,3,1,0,0,2,0,8
"0, 2",2,1,0,0,0,0,0,3
"2, 4",1,5,0,0,0,0,1,6
"2, 2",2,3,0,0,0,0,0,5
"2, 4",42,19,3,0,11,0,6,75
"2, 4",1,1,0,0,0,0,1,2
"2, 2",2,2,0,0,1,3,0,8
"2, 3",2,0,0,0,1,0,1,3
"0, 4",1,2,1,0,0,0,0,4
"0, 4",6,4,0,0,1,0,1,11
"2, 2",27,34,8,0,12,9,4,90
"0, 2",1,1,1,0,0,0,0,3
"1, 4",5,13,0,0,2,2,0,22
"2, 4",3,4,0,0,1,2,0,10
"2, 4",1,0,0,0,0,0,1,1
"0, 2",3,10,0,0,4,0,2,17
"2, 4",1,4,0,0,0,1,0,6
"1, 4",4,5,1,0,3,0,0,13
"1, 4",12,6,1,0,9,1,1,29
"0, 4",4,0,0,0,0,0,0,4
"1, 4",0,3,0,0,0,0,0,3
"0, 3",2,0,0,0,0,0,0,2
"3, 4",1,2,0,0,0,0,0,3
"2, 2",1,1,0,0,0,1,0,3
"2, 4",2,2,0,0,1,0,0,5
"2, 3",2,2,1,0,0,1,0,6
"0, 3",6,0,0,0,0,1,0,7
"1, 4",3,3,0,0,0,0,1,6
"2, 2",20,21,2,0,4,1,3,48
"2, 3",1,1,0,0,0,0,0,2
"0, 2",1,2,0,0,0,0,1,3
"0, 2",0,4,1,0,0,1,0,6
"2, 4",15,8,4,0,2,1,1,30
"2, 4",1,2,0,0,0,0,0,3
"0, 3",0,2,1,0,0,0,0,3
"2, 3",3,0,1,0,0,2,0,6
"0, 4",1,1,1,0,0,1,0,4
"2, 2",7,15,3,0,0,2,1,27
"2, 3",3,4,0,0,0,1,1,8
"2, 3",4,3,1,0,0,0,0,8
"2, 4",5,3,2,0,1,2,1,13
"2, 3",2,5,0,0,3,1,0,11
"0, 2",0,1,0,0,1,1,0,3
"2, 4",8,6,1,0,1,0,1,16
"0, 2",1,3,0,0,0,1,0,5
"2, 4",8,1,1,0,1,0,0,11
"0, LH Ferguson",2,3,1,0,0,0,0,6
"0, K Rabada",1,1,0,0,0,0,0,2
"3, 3",0,2,0,0,0,0,0,2
"2, 3",1,0,0,0,0,0,1,1
"2, 4",3,2,1,0,1,0,0,7
"0, 2",2,1,0,0,0,0,0,3
"1, 4",20,13,0,0,3,7,1,43
"2, 2",0,2,0,0,0,0,0,2
"2, 4",1,2,1,0,0,0,0,4
"2, 4",23,32,1,0,6,2,3,64
"2, 4",4,1,3,0,2,0,1,10
"2, 4",5,7,2,0,3,0,0,17
"2, 4",0,1,0,0,0,0,0,1
"0, 3",1,0,0,0,0,0,0,1
"1, 2",3,1,0,0,0,0,0,4
"1, 2",1,1,0,0,2,0,0,4
"2, 4",14,15,2,0,3,3,1,37
"1, 2",13,8,1,0,4,4,0,30
"2, 4",1,0,0,0,0,0,1,1
"3, 4",1,0,0,0,0,0,1,1
"2, 3",3,5,1,0,2,0,0,11
"2, 2",10,5,1,0,0,1,2,17
"1, 3",0,1,0,0,0,0,0,1
"2, 2",12,6,3,0,6,0,0,27
"0, 2",2,0,0,0,0,1,1,3
"0, 2",7,3,0,0,3,1,1,14
"2, 2",4,1,0,0,0,1,1,6
"0, 4",4,0,0,0,2,0,1,6
"2, 2",3,1,1,0,1,0,0,6
"1, 2",0,1,0,0,0,0,0,1
"2, 3",5,6,0,0,1,1,0,13
"2, 4",13,18,4,0,0,4,0,39
"3, 4",0,1,0,0,0,0,0,1
"0, 4",1,2,1,0,0,0,0,4
"2, 4",0,1,0,0,0,0,0,1
"1, 2",4,4,2,0,1,1,0,12
"2, 0",0,2,0,0,1,0,0,3
"2, 3",6,3,3,0,2,2,1,16
"2, 4",2,0,0,0,0,0,1,2
"0, 2",4,4,0,0,0,0,1,8
"3, 4",0,2,0,0,0,0,0,2
"2, 1",2,0,0,0,0,0,1,2
"S 3, 2",2,0,0,0,0,0,1,2
"2, 4",7,6,1,0,0,0,0,14
"3, 2",0,1,0,0,0,0,0,1
"2, 2",10,7,1,0,0,1,1,19
"3, 4",2,2,0,0,1,0,0,5
"2, 4",2,0,0,0,0,0,1,2
"0, 2",0,1,0,0,0,0,0,1
"2, 3",0,2,1,0,1,0,0,4
"0, 3",2,1,0,0,0,0,0,3
"2, 4",4,4,0,0,3,0,0,11
"0, 4",1,1,0,0,1,2,0,5
"2, 3",0,2,1,0,0,0,0,3
"2, Mohammad Nabi",3,1,0,0,0,0,0,4
"2, 4",6,8,0,0,3,0,1,17
"2, 4",9,7,0,0,3,0,1,19
"2, 4",2,3,2,0,2,2,0,11
"2, 4",5,5,0,0,1,1,0,12
"2, 3",7,2,1,0,3,0,1,13
"0, 2",1,2,0,0,0,0,0,3
"2, 4",2,2,1,0,1,0,0,6
"0, 4",5,0,0,0,0,0,1,5
"2, 2",7,4,0,0,2,0,0,13
"2, 3",4,3,0,0,0,0,0,7
"0, 2",7,1,0,0,0,0,0,8
"3, 3",0,1,0,0,0,0,0,1
"0, 2",6,2,0,0,0,1,0,9
