batsman,nonstrike,bowler,runs,wickets,home,ave_score,sr,bowl_ave,bowl_sr,econ,innings,wickets
3,0,2,5,0,0,7.33,86.84,24.53,17.7,8.29,1,0
2,2,4,6,0,0,29.11,115.82,22.54,17.5,7.7,0,0
2,2,3,6,0,0,37.45,124.9,25.86,21.9,7.07,0,0
2,2,4,4,0,0,29.11,115.82,22.54,17.5,7.7,0,0
2,2,4,6,0,0,29.11,115.82,28.0,20.1,8.35,0,0
2,2,3,10,0,0,37.45,124.9,25.86,21.9,7.07,0,0
2,2,4,19,0,0,29.11,115.82,28.0,20.1,8.35,0,0
2,2,2,4,0,0,37.45,124.9,24.34,21.3,6.84,0,0
2,2,2,6,0,0,29.11,115.82,31.42,24.2,7.78,0,0
2,2,2,9,0,0,29.11,115.82,24.34,21.3,6.84,0,0
0,2,2,10,1,0,27.49,142.93,31.42,24.2,7.78,0,1
0,2,2,4,0,0,27.49,142.93,24.34,21.3,6.84,0,0
0,2,4,13,0,0,27.49,142.93,34.47,28.4,7.26,0,0
2,2,2,9,1,0,32.4,133.11,24.34,21.3,6.84,0,1
2,2,3,9,0,0,32.4,133.11,25.86,21.9,7.07,0,0
2,2,2,10,0,0,29.11,115.82,31.42,24.2,7.78,0,0
2,2,4,13,0,0,29.11,115.82,22.54,17.5,7.7,0,0
2,2,2,5,1,0,30.28,151.11,31.42,24.2,7.78,0,1
2,2,4,8,1,0,30.28,151.11,28.0,20.1,8.35,0,1
0,2,4,11,2,0,26.8,131.95,22.54,17.5,7.7,0,2
0,0,4,9,2,0,15.01,130.06,28.0,20.1,8.35,0,2
2,2,2,4,0,1,27.45,124.67,32.16,25.8,7.46,1,0
2,2,3,10,0,1,27.45,124.67,36.96,24.4,9.06,1,0
2,2,2,4,0,1,27.45,124.67,32.16,25.8,7.46,1,0
2,2,3,18,0,1,27.45,124.67,36.96,24.4,9.06,1,0
2,2,2,5,0,1,26.63,127.61,32.16,25.8,7.46,1,0
2,2,4,17,0,1,27.45,124.67,22.79,18.9,7.2,1,0
2,1,2,2,2,1,33.59,139.25,26.22,23.3,6.72,1,2
2,1,3,6,0,1,33.59,139.25,36.96,24.4,9.06,1,0
2,1,2,8,0,1,33.59,139.25,26.22,23.3,6.72,1,0
2,2,2,9,1,1,30.03,133.2,26.31,19.7,7.99,1,1
2,2,2,9,0,1,30.03,133.2,26.22,23.3,6.72,1,0
2,2,2,5,0,1,30.03,133.2,26.31,19.7,7.99,1,0
2,2,2,6,0,1,30.03,133.2,26.22,23.3,6.72,1,0
2,2,4,9,0,1,33.59,139.25,22.79,18.9,7.2,1,0
2,2,2,14,0,1,30.03,133.2,32.16,25.8,7.46,1,0
2,2,2,20,0,1,33.59,139.25,26.31,19.7,7.99,1,0
2,2,4,8,0,1,30.03,133.2,22.79,18.9,7.2,1,0
2,2,2,8,0,1,30.03,133.2,23.96,17.5,8.17,1,0
2,2,4,5,0,1,33.59,139.25,22.79,18.9,7.2,1,0
2,0,2,9,1,0,22.87,122.43,21.81,17.3,7.55,0,1
0,2,3,1,0,0,22.31,114.71,20.01,16.3,7.36,0,0
2,2,2,3,2,0,36.84,131.28,24.94,19.3,7.74,0,2
2,2,3,9,0,0,36.84,131.28,20.01,16.3,7.36,0,0
0,2,2,2,1,0,21.68,122.96,24.94,19.3,7.74,0,1
0,2,2,13,0,0,21.68,122.96,21.81,17.3,7.55,0,0
0,2,4,5,0,0,21.68,122.96,31.36,27.9,6.74,0,0
0,2,3.0,5,0,0,21.68,122.96,27.86269230769231,21.53619230769231,7.669653846153847,0,0
2,0,4,4,0,0,36.84,131.28,31.36,27.9,6.74,0,0
0,2,4,12,0,0,21.68,122.96,24.2,19.5,7.44,0,0
0,2,3.0,9,0,0,21.68,122.96,27.86269230769231,21.53619230769231,7.669653846153847,0,0
2,0,4,9,0,0,36.84,131.28,31.36,27.9,6.74,0,0
0,2,3,4,0,0,21.68,122.96,36.36,27.7,7.86,0,0
2,0,4,10,0,0,36.84,131.28,31.36,27.9,6.74,0,0
2,0,2,12,0,0,36.84,131.28,24.94,19.3,7.74,0,0
0,0,3.0,2,1,0,22.64,130.06,27.86269230769231,21.53619230769231,7.669653846153847,0,1
0,0.0,3,4,1,0,22.64,130.06,36.36,27.7,7.86,0,1
0,3,3.0,2,0,0,22.64,130.06,27.86269230769231,21.53619230769231,7.669653846153847,0,0
0,3,2,9,0,0,22.64,130.06,21.81,17.3,7.55,0,0
3,0,2,13,0,0,4.32,72.97,24.94,19.3,7.74,0,0
2,2,4,10,0,1,25.62,145.25,24.91,19.8,7.51,1,0
2,2,3,7,0,1,29.86,123.08,32.78,23.8,8.25,1,0
2,2,2,7,0,1,25.62,145.25,22.03,20.6,6.38,1,0
0,2,3.0,3,1,1,21.66,104.55,27.86269230769231,21.53619230769231,7.669653846153847,1,1
2,0,4,6,0,1,29.86,123.08,24.91,19.8,7.51,1,0
2,0,3.0,6,0,1,29.86,123.08,27.86269230769231,21.53619230769231,7.669653846153847,1,0
0,2,3,7,0,1,21.66,104.55,32.78,23.8,8.25,1,0
2,0,2,4,1,1,25.88,129.01,31.42,24.2,7.78,1,1
2,0,3,3,0,1,25.88,129.01,32.78,23.8,8.25,1,0
2,2,3,2,1,1,25.88,129.01,22.32,17.1,7.8,1,1
2,2,2,10,0,1,25.88,129.01,22.03,20.6,6.38,1,0
2,0,3,11,1,1,28.77,134.56,22.32,17.1,7.8,1,1
0,2,2,9,0,1,20.43,133.18,31.42,24.2,7.78,1,0
0,2,4,14,0,1,20.43,133.18,24.91,19.8,7.51,1,0
0,0,2,8,1,1,19.28,121.45,22.03,20.6,6.38,1,1
0.0,0,2,3,0,1,18.161195652173927,124.90467391304348,31.42,24.2,7.78,1,0
0.0,0,3.0,3,0,1,18.161195652173927,124.90467391304348,27.86269230769231,21.53619230769231,7.669653846153847,1,0
0.0,0,2,11,0,1,18.161195652173927,124.90467391304348,31.42,24.2,7.78,1,0
0,0.0,2,16,0,1,20.43,133.18,22.03,20.6,6.38,1,0
2,1,4,2,0,1,30.24,118.52,27.35,21.8,7.49,0,0
2,1,3.0,7,0,1,30.24,118.52,27.86269230769231,21.53619230769231,7.669653846153847,0,0
1,2,4,2,0,1,29.82,139.61,27.35,21.8,7.49,0,0
1,2,4,7,0,1,29.82,139.61,22.63,17.4,7.76,0,0
1,2,4,13,0,1,29.82,139.61,27.35,21.8,7.49,0,0
2,1,4,7,0,1,30.24,118.52,22.63,17.4,7.76,0,0
1,2,4,10,1,1,24.94,131.03,31.73,25.7,7.38,0,1
2,1,2,8,0,1,30.24,118.52,21.79,18.2,7.15,0,0
2,1,4,2,0,1,30.24,118.52,31.73,25.7,7.38,0,0
2,1,2,10,0,1,30.24,118.52,21.79,18.2,7.15,0,0
2,1,4,6,0,1,30.24,118.52,31.73,25.7,7.38,0,0
2,1,3.0,8,0,1,30.24,118.52,27.86269230769231,21.53619230769231,7.669653846153847,0,0
1,2,4,9,0,1,24.94,131.03,31.73,25.7,7.38,0,0
1,2,2,7,0,1,24.94,131.03,21.79,18.2,7.15,0,0
1,2,4,10,0,1,24.94,131.03,22.63,17.4,7.76,0,0
1,2,2,15,0,1,24.94,131.03,21.79,18.2,7.15,0,0
1,2,3.0,19,0,1,24.94,131.03,27.86269230769231,21.53619230769231,7.669653846153847,0,0
1,2,4,10,0,1,24.94,131.03,27.35,21.8,7.49,0,0
2,0,4,14,1,1,30.24,118.52,22.63,17.4,7.76,0,1
0,2,3.0,15,0,1,22.01,122.56,27.86269230769231,21.53619230769231,7.669653846153847,0,0
2,2,2,6,0,0,23.4,130.79,26.85,19.3,8.31,1,0
2,2,4,8,0,0,28.73,128.65,25.0,19.1,7.83,1,0
2,2,4,16,1,0,37.73,121.8,25.72,20.1,7.64,1,1
2,2,2,0,0,0,37.73,121.8,26.85,19.3,8.31,1,0
2,2,2,6,1,0,25.88,129.01,27.1,20.5,7.9,1,1
2,2,4,14,0,0,25.88,129.01,25.0,19.1,7.83,1,0
2,2,2,3,0,0,25.88,129.01,23.6,17.8,7.92,1,0
2,2,2,1,0,0,37.73,121.8,27.1,20.5,7.9,1,0
0,2,2,7,1,0,25.63,120.48,23.6,17.8,7.92,1,1
2,0,2,0,0,0,37.73,121.8,27.1,20.5,7.9,1,0
0,2,2,4,0,0,25.63,120.48,23.6,17.8,7.92,1,0
0,2,2,15,0,0,25.63,120.48,27.1,20.5,7.9,1,0
2,0,4,14,0,0,37.73,121.8,27.45,22.9,7.18,1,0
0,2,4,8,1,0,23.77,136.28,25.72,20.1,7.64,1,1
2,0,4,9,0,0,37.73,121.8,27.45,22.9,7.18,1,0
2,2,4,6,1,0,37.73,121.8,25.0,19.1,7.83,1,1
2,2,2,12,0,0,29.34,121.62,26.85,19.3,8.31,1,0
2,2,2,7,1,0,37.73,121.8,23.6,17.8,7.92,1,1
3,2,4,12,1,0,13.86,97.43,25.0,19.1,7.83,1,1
2,3,2,12,0,0,29.34,121.62,26.85,19.3,8.31,1,0
2,2,4,3,0,1,29.29,132.02,23.48,19.8,7.09,0,0
2,2,4,5,0,1,26.89,147.83,26.34,19.3,8.18,0,0
2,2,4,4,0,1,29.29,132.02,23.48,19.8,7.09,0,0
2,2,4,2,0,1,26.89,147.83,26.34,19.3,8.18,0,0
1,2,4,4,1,1,21.72,114.91,26.06,20.4,7.66,0,1
1,2,4,10,0,1,21.72,114.91,23.48,19.8,7.09,0,0
1,2,3.0,9,0,1,21.72,114.91,27.86269230769231,21.53619230769231,7.669653846153847,0,0
2,1,4,14,0,1,26.89,147.83,32.44,22.7,8.54,0,0
2,1,4,5,0,1,26.89,147.83,24.2,19.5,7.44,0,0
2,1,4,1,1,1,26.89,147.83,26.06,20.4,7.66,0,1
0,1,3.0,2,1,1,26.2,133.09,27.86269230769231,21.53619230769231,7.669653846153847,0,1
0,1,3,9,0,1,26.2,133.09,34.33,25.1,8.19,0,0
1,0,3.0,12,0,1,35.21,142.4,27.86269230769231,21.53619230769231,7.669653846153847,0,0
0,1,3,5,1,1,23.77,136.28,34.33,25.1,8.19,0,1
1,0,4,4,0,1,35.21,142.4,24.2,19.5,7.44,0,0
0,1,4,9,0,1,23.77,136.28,26.34,19.3,8.18,0,0
1,0,4,13,0,1,35.21,142.4,26.06,20.4,7.66,0,0
1,0,4,5,0,1,35.21,142.4,23.48,19.8,7.09,0,0
1,0,4,21,0,1,35.21,142.4,26.34,19.3,8.18,0,0
0,1,4,13,1,1,22.8,124.65,26.06,20.4,7.66,0,1
2,1,2,0,0,0,28.77,134.56,25.9,20.5,7.55,1,0
1,2,4,10,0,0,36.44,143.74,26.93,19.7,8.19,1,0
2,1,2,8,0,0,28.77,134.56,25.68,20.3,7.55,1,0
2,1,4,7,0,0,28.77,134.56,22.54,17.5,7.7,1,0
2,1,2,11,0,0,28.77,134.56,25.68,20.3,7.55,1,0
2,1,4,4,0,0,28.77,134.56,22.54,17.5,7.7,1,0
1,2,2,15,0,0,36.44,143.74,25.9,20.5,7.55,1,0
1,2,4,7,0,0,36.44,143.74,29.12,25.7,6.77,1,0
2,1,4,5,0,0,28.77,134.56,26.93,19.7,8.19,1,0
2,1,4,4,0,0,28.77,134.56,29.12,25.7,6.77,1,0
1,2,2,3,2,0,36.44,143.74,25.9,20.5,7.55,1,2
2,1,4,7,0,0,25.88,129.01,29.12,25.7,6.77,1,0
2,1,2,11,0,0,25.88,129.01,25.9,20.5,7.55,1,0
2,1,2,8,0,0,25.88,129.01,25.68,20.3,7.55,1,0
1,2,4,6,0,0,28.45,144.09,26.93,19.7,8.19,1,0
2,1,4,8,0,0,25.88,129.01,22.54,17.5,7.7,1,0
2,1,2,8,0,0,25.88,129.01,25.68,20.3,7.55,1,0
2,2,4,2,2,0,25.88,129.01,26.93,19.7,8.19,1,2
0,2,4,7,0,0,21.66,104.55,22.54,17.5,7.7,1,0
0,2,4,12,0,0,21.66,104.55,29.12,25.7,6.77,1,0
2,2,2,5,0,0,27.45,124.67,32.16,25.8,7.46,0,0
2,2,4,11,0,0,30.24,118.52,31.23,24.3,7.68,0,0
2,2,2,7,0,0,30.24,118.52,32.16,25.8,7.46,0,0
2,2,4,5,1,0,33.89,136.89,22.82,19.4,7.04,0,1
2,2,4,12,0,0,27.45,124.67,31.23,24.3,7.68,0,0
2,2,2,16,0,0,27.45,124.67,24.53,17.7,8.29,0,0
2,2,2,9,0,0,27.45,124.67,31.42,24.2,7.78,0,0
2,2,4,10,0,0,27.45,124.67,22.82,19.4,7.04,0,0
2,2,2,6,0,0,33.89,136.89,31.42,24.2,7.78,0,0
2,2,4,5,0,0,33.89,136.89,22.82,19.4,7.04,0,0
2,2,4,6,0,0,33.89,136.89,31.23,24.3,7.68,0,0
2,2,2,7,0,0,27.45,124.67,23.6,17.8,7.92,0,0
2,2,4,11,0,0,27.45,124.67,31.23,24.3,7.68,0,0
2,2,2,2,1,0,33.89,136.89,24.53,17.7,8.29,0,1
2,2,2,8,0,0,27.45,124.67,23.6,17.8,7.92,0,0
2,2,4,13,1,0,29.81,125.48,22.82,19.4,7.04,0,1
2,0,2,1,1,0,38.44,136.18,31.42,24.2,7.78,0,1
0,2,2,5,0,0,31.02,122.53,24.53,17.7,8.29,0,0
0,2,2,2,1,0,22.09,118.08,31.42,24.2,7.78,0,1
2,0,2,20,0,0,38.44,136.18,24.53,17.7,8.29,0,0
1,1,4,6,0,1,36.44,143.74,24.91,19.8,7.51,1,0
1,1,4,5,0,1,36.44,143.74,36.23,27.6,7.85,1,0
1,1,4,14,0,1,36.44,143.74,24.91,19.8,7.51,1,0
1,1,4,11,0,1,36.44,143.74,36.23,27.6,7.85,1,0
1,1,2,4,0,1,36.44,143.74,24.34,21.3,6.84,1,0
1,1,3,16,0,1,36.44,143.74,23.51,19.0,7.42,1,0
1,1,4,13,0,1,36.44,143.74,27.45,22.9,7.18,1,0
1,1,3,10,0,1,36.44,143.74,26.59,19.1,8.34,1,0
2,1,3,2,1,1,33.59,139.25,23.51,19.0,7.42,1,1
2,1,2,4,0,1,33.59,139.25,24.34,21.3,6.84,1,0
1,2,3,6,0,1,30.25,137.21,23.51,19.0,7.42,1,0
1,2,2,13,0,1,30.25,137.21,24.34,21.3,6.84,1,0
1,2,4,6,0,1,30.25,137.21,27.45,22.9,7.18,1,0
2,2,4,8,1,1,33.59,139.25,36.23,27.6,7.85,1,1
2,2,2,3,0,1,24.72,127.18,24.34,21.3,6.84,1,0
2,2,4,15,0,1,33.59,139.25,36.23,27.6,7.85,1,0
0,2,3,3,1,1,21.68,122.96,23.51,19.0,7.42,1,1
2,0,4,10,0,1,24.72,127.18,27.45,22.9,7.18,1,0
0,2,4,0,0,1,21.68,122.96,24.91,19.8,7.51,1,0
2,2,4,2,0,1,37.45,124.9,27.35,21.8,7.49,0,0
2,2,2,3,0,1,37.45,124.9,26.13,24.7,6.34,0,0
2,2,4,7,0,1,37.45,124.9,27.35,21.8,7.49,0,0
2,2,2,5,0,1,25.43,121.55,26.13,24.7,6.34,0,0
2,2,3.0,15,0,1,25.43,121.55,27.86269230769231,21.53619230769231,7.669653846153847,0,0
2,2,4,12,0,1,25.43,121.55,29.56,24.4,7.25,0,0
2,2,0,9,1,1,37.45,124.9,21.66,12.0,10.83,0,1
2,2,3.0,11,0,1,33.59,139.25,27.86269230769231,21.53619230769231,7.669653846153847,0,0
2,2,0,5,0,1,33.59,139.25,21.66,12.0,10.83,0,0
2,2,4,9,0,1,33.59,139.25,29.56,24.4,7.25,0,0
2,2,0,17,1,1,37.45,124.9,21.66,12.0,10.83,0,1
2,2,3,7,0,1,38.44,136.18,82.62,56.7,8.73,0,0
2,2,2,3,0,1,37.45,124.9,26.13,24.7,6.34,0,0
2,2,3,5,0,1,37.45,124.9,82.62,56.7,8.73,0,0
2,2,2,12,0,1,37.45,124.9,26.13,24.7,6.34,0,0
2,2,3,11,0,1,37.45,124.9,82.62,56.7,8.73,0,0
2,2,4,16,1,1,26.25,138.02,27.35,21.8,7.49,0,1
2,2,3.0,15,0,1,37.45,124.9,27.86269230769231,21.53619230769231,7.669653846153847,0,0
2,2,4,8,0,1,26.25,138.02,27.35,21.8,7.49,0,0
2,2,3.0,7,2,1,28.75,112.74,27.86269230769231,21.53619230769231,7.669653846153847,0,2
0,2,2,15,1,0,23.42,148.75,25.49,20.0,7.61,1,1
2,2,2,2,1,0,23.4,130.79,26.85,19.3,8.31,1,1
2,2,2,7,0,0,23.4,130.79,25.49,20.0,7.61,1,0
2,2,2,5,0,0,23.4,130.79,26.85,19.3,8.31,1,0
2,2,2,1,1,0,40.75,133.33,24.34,21.3,6.84,1,1
2,2,2,2,0,0,35.36,147.91,25.49,20.0,7.61,1,0
2,2,4,5,0,0,35.36,147.91,24.46,19.5,7.5,1,0
2,2,4,14,0,0,35.36,147.91,31.23,24.3,7.68,1,0
2,2,2,5,0,0,40.75,133.33,24.34,21.3,6.84,1,0
2,2,4,10,0,0,40.75,133.33,24.46,19.5,7.5,1,0
2,2,4,9,1,0,35.36,147.91,31.23,24.3,7.68,1,1
2,2,2,7,0,0,29.34,121.62,24.34,21.3,6.84,1,0
2,2,4,9,0,0,29.34,121.62,34.47,28.4,7.26,1,0
2,2,4,12,0,0,35.36,147.91,31.23,24.3,7.68,1,0
2,2,4,4,1,0,29.34,121.62,24.46,19.5,7.5,1,1
0,2,2,8,0,0,25.48,105.18,24.34,21.3,6.84,1,0
0.0,2,4,5,1,0,18.161195652173927,124.90467391304348,24.46,19.5,7.5,1,1
0.0,2,2,15,0,0,18.161195652173927,124.90467391304348,26.85,19.3,8.31,1,0
0.0,0,2,9,1,0,18.161195652173927,124.90467391304348,25.49,20.0,7.61,1,1
0.0,0,2,9,0,0,18.161195652173927,124.90467391304348,26.85,19.3,8.31,1,0
2,2,4,7,0,1,26.89,147.83,20.61,17.4,7.1,0,0
2,2,3,8,0,1,28.96,120.58,25.0,17.3,8.65,0,0
2,2,4,10,2,1,26.89,147.83,20.61,17.4,7.1,0,2
2,2,3,5,0,1,35.36,147.91,25.0,17.3,8.65,0,0
2,2,4,5,0,1,35.36,147.91,20.61,17.4,7.1,0,0
2,2,4,6,1,1,35.36,147.91,24.25,21.0,6.92,0,1
2,2,4,6,0,1,27.01,132.55,20.61,17.4,7.1,0,0
2,0,4,8,1,1,35.36,147.91,26.61,22.1,7.22,0,1
0,2,4,4,0,1,16.01,119.65,24.25,21.0,6.92,0,0
2,0,4,5,0,1,35.36,147.91,26.61,22.1,7.22,0,0
2,0,4,3,0,1,35.36,147.91,24.25,21.0,6.92,0,0
2,0,2,13,0,1,35.36,147.91,31.42,24.2,7.78,0,0
0,2,4,11,0,1,16.01,119.65,28.78,22.4,7.68,0,0
2,0,2,4,0,1,35.36,147.91,31.42,24.2,7.78,0,0
2,0,4,3,0,1,35.36,147.91,28.78,22.4,7.68,0,0
0,0,4,7,1,1,21.66,104.55,26.61,22.1,7.22,0,1
0,0,3,13,0,1,16.01,119.65,25.0,17.3,8.65,0,0
0,0,4,12,0,1,21.66,104.55,26.61,22.1,7.22,0,0
3,0,4,0,1,1,13.86,97.43,24.25,21.0,6.92,0,1
0,0,3,8,1,1,11.19,109.3,25.0,17.3,8.65,0,1
0,2,2,4,0,0,18.47,121.97,22.25,17.9,7.42,1,0
2,0,4,5,0,0,29.86,123.08,22.54,17.5,7.7,1,0
2,0,2,8,0,0,29.86,123.08,22.25,17.9,7.42,1,0
2,2,4,1,1,0,24.27,124.19,22.54,17.5,7.7,1,1
2,1,4,10,0,0,29.86,123.08,27.72,21.7,7.64,1,0
2,1,4,2,0,0,29.86,123.08,22.54,17.5,7.7,1,0
0,2,2,3,1,0,21.68,122.96,21.79,18.2,7.15,1,1
0,2,4,9,0,0,21.68,122.96,27.72,21.7,7.64,1,0
2,0,2,9,0,0,29.86,123.08,21.79,18.2,7.15,1,0
0,2,4,4,0,0,21.68,122.96,29.56,24.4,7.25,1,0
2,2,2,4,2,0,27.64,142.57,21.79,18.2,7.15,1,2
2,2,4,3,0,0,27.64,142.57,27.72,21.7,7.64,1,0
2,2,2,19,0,0,27.64,142.57,26.13,24.7,6.34,1,0
2,2,4,4,0,0,27.64,142.57,27.72,21.7,7.64,1,0
2,2,2,3,0,0,29.86,123.08,22.25,17.9,7.42,1,0
2,2,2,13,0,0,29.86,123.08,26.13,24.7,6.34,1,0
2,2,2,17,0,0,27.64,142.57,21.79,18.2,7.15,1,0
2,2,4,14,0,0,27.64,142.57,22.54,17.5,7.7,1,0
2,2,2,6,0,0,27.64,142.57,22.25,17.9,7.42,1,0
2,2,3,1,0,0,36.26,136.91,21.74,18.4,7.08,0,0
2,2,4,9,0,0,25.43,121.55,36.23,27.6,7.85,0,0
2,2,3,6,0,0,36.26,136.91,21.74,18.4,7.08,0,0
2,2,4,2,1,0,25.43,121.55,36.23,27.6,7.85,0,1
2,2,4,4,0,0,33.59,139.25,31.73,25.7,7.38,0,0
2,2,3,9,0,0,25.43,121.55,24.61,20.7,7.11,0,0
2,2,4,10,0,0,25.43,121.55,31.73,25.7,7.38,0,0
2,2,4,5,0,0,33.59,139.25,31.36,27.9,6.74,0,0
2,2,3,7,1,0,33.59,139.25,24.61,20.7,7.11,0,1
2,2,3,4,1,0,38.44,136.18,22.32,17.1,7.8,0,1
2,2,3,5,0,0,28.75,112.74,24.61,20.7,7.11,0,0
2,2,4,4,0,0,28.75,112.74,31.36,27.9,6.74,0,0
2,2,3,9,0,0,38.44,136.18,21.74,18.4,7.08,0,0
2,2,4,4,0,0,38.44,136.18,31.36,27.9,6.74,0,0
2,2,4,15,0,0,38.44,136.18,31.73,25.7,7.38,0,0
2,2,4,7,0,0,38.44,136.18,31.36,27.9,6.74,0,0
2,2,4,12,0,0,38.44,136.18,36.23,27.6,7.85,0,0
2,2,3,16,0,0,28.75,112.74,24.61,20.7,7.11,0,0
2,2,3,17,0,0,38.44,136.18,21.74,18.4,7.08,0,0
2,2,4,15,0,0,28.75,112.74,36.23,27.6,7.85,0,0
2,2,2,0,1,1,25.01,107.0,25.49,20.0,7.61,1,1
2,2,4,10,1,1,24.27,130.21,24.87,19.4,7.69,1,1
2,2,2,5,0,1,25.01,107.0,25.49,20.0,7.61,1,0
2,2,4,12,0,1,24.27,130.21,24.87,19.4,7.69,1,0
2,2,4,5,1,1,24.27,130.21,22.19,17.1,7.76,1,1
2,2,4,11,0,1,32.79,125.03,24.87,19.4,7.69,1,0
0,2,4,4,1,1,25.63,120.48,22.19,17.1,7.76,1,1
2,0,2,3,0,1,25.01,107.0,22.03,20.6,6.38,1,0
0,0,3,6,1,1,25.63,120.48,22.71,18.1,7.51,1,1
0,0,2,6,0,1,20.7,120.63,24.34,21.3,6.84,1,0
0,0,3,2,1,1,20.7,120.63,22.71,18.1,7.51,1,1
0,0,2,7,0,1,16.14,99.12,24.34,21.3,6.84,1,0
0,3,3,3,1,1,20.7,120.63,22.71,18.1,7.51,1,1
0,3,2,2,1,1,12.8,110.34,22.03,20.6,6.38,1,1
3,0,2,6,1,1,6.87,74.32,24.34,21.3,6.84,1,1
0,3,2,7,0,1,12.8,110.34,22.03,20.6,6.38,1,0
3,0,2,3,0,1,6.87,74.32,24.34,21.3,6.84,1,0
3,0,2,3,0,1,6.87,74.32,22.03,20.6,6.38,1,0
3,0,4,6,0,1,6.87,74.32,34.47,28.4,7.26,1,0
3,0,4,0,0,1,6.87,74.32,22.19,17.1,7.76,1,0
2,1,4,5,0,0,30.24,118.52,22.32,17.4,7.67,0,0
2,1,4,5,0,0,30.24,118.52,24.91,19.8,7.51,0,0
2,2,4,0,1,0,27.51,113.87,22.32,17.4,7.67,0,1
2,2,4,4,0,0,30.24,118.52,24.91,19.8,7.51,0,0
2,2,4,11,0,0,30.24,118.52,22.32,17.4,7.67,0,0
0,2,4,6,1,0,19.04,124.74,22.79,17.3,7.86,0,1
2,0,3.0,3,0,0,27.51,113.87,27.86269230769231,21.53619230769231,7.669653846153847,0,0
0,2,4,13,0,0,19.04,124.74,22.79,17.3,7.86,0,0
0,2,4,13,0,0,19.04,124.74,31.36,27.9,6.74,0,0
2,2,3.0,6,1,0,27.51,113.87,27.86269230769231,21.53619230769231,7.669653846153847,0,1
2,2,4,4,0,0,27.51,113.87,31.36,27.9,6.74,0,0
2,2,4,4,0,0,36.84,131.28,22.79,17.3,7.86,0,0
2,2,4,7,0,0,36.84,131.28,31.36,27.9,6.74,0,0
2,2,4,9,0,0,27.51,113.87,22.79,17.3,7.86,0,0
0,2,4,11,1,0,18.91,116.96,31.36,27.9,6.74,0,1
0,0,3.0,7,1,0,22.01,122.56,27.86269230769231,21.53619230769231,7.669653846153847,0,1
0,0,4,2,2,0,18.91,116.96,24.91,19.8,7.51,0,2
3,0,3.0,2,1,0,5.82,81.09,27.86269230769231,21.53619230769231,7.669653846153847,0,1
0,3,4,2,1,0,18.87,105.59,24.91,19.8,7.51,0,1
3,0,4,3,1,0,2.0,80.0,22.32,17.4,7.67,0,1
1,2,3,4,0,1,40.3,148.29,20.7,19.6,6.31,1,0
2,1,3,9,0,1,27.04,122.82,32.78,23.8,8.25,1,0
1,2,2,6,0,1,40.3,148.29,22.43,16.8,7.98,1,0
2,1,2,10,0,1,27.04,122.82,23.6,17.8,7.92,1,0
1,2,2,10,0,1,40.3,148.29,22.43,16.8,7.98,1,0
2,1,2,2,0,1,27.04,122.82,23.6,17.8,7.92,1,0
2,1,2,5,1,1,40.75,133.33,27.1,20.5,7.9,1,1
2,1,2,4,1,1,35.36,147.91,23.6,17.8,7.92,1,1
2,1,2,6,1,1,35.36,147.91,27.1,20.5,7.9,1,1
2,1,3,1,0,1,29.34,121.62,27.0,18.6,8.7,1,0
1,2,2,6,0,1,40.3,148.29,22.43,16.8,7.98,1,0
2,1,3,3,0,1,29.34,121.62,27.0,18.6,8.7,1,0
1,2,3,3,0,1,40.3,148.29,20.7,19.6,6.31,1,0
1,2,3,5,0,1,40.3,148.29,27.0,18.6,8.7,1,0
2,1,3,8,0,1,29.34,121.62,20.7,19.6,6.31,1,0
2,1,2,4,0,1,29.34,121.62,23.6,17.8,7.92,1,0
2,1,3,6,0,1,29.34,121.62,20.7,19.6,6.31,1,0
1,2,3,15,0,1,40.3,148.29,27.0,18.6,8.7,1,0
2,2,4,3,0,1,28.77,134.56,27.35,21.8,7.49,0,0
2,2,2,6,0,1,28.77,134.56,25.49,20.0,7.61,0,0
2,2,4,9,0,1,28.77,134.56,27.35,21.8,7.49,0,0
2,2,4,16,0,1,28.77,134.56,30.23,23.7,7.62,0,0
2,2,4,2,1,1,28.77,134.56,27.35,21.8,7.49,0,1
2,2,2,11,0,1,28.77,134.56,25.49,20.0,7.61,0,0
2,2,2,1,0,1,28.77,134.56,21.79,18.2,7.15,0,0
2,2,2,11,0,1,28.37,119.25,20.76,17.5,7.08,0,0
2,2,2,1,1,1,28.77,134.56,21.79,18.2,7.15,0,1
2,0,2,8,0,1,28.37,119.25,20.76,17.5,7.08,0,0
0,2,4,7,0,1,14.38,121.92,31.73,25.7,7.38,0,0
0,2,4,4,1,1,14.38,121.92,24.2,19.5,7.44,0,1
0,2,4,6,0,1,14.38,121.92,31.73,25.7,7.38,0,0
0,2,4,10,0,1,14.38,121.92,24.2,19.5,7.44,0,0
2,2,2,7,1,1,27.64,142.57,25.49,20.0,7.61,0,1
2,2,2,10,0,1,24.44,167.35,21.79,18.2,7.15,0,0
2,0,2,11,1,1,27.64,142.57,20.76,17.5,7.08,0,1
2,0,2,8,0,1,27.64,142.57,21.79,18.2,7.15,0,0
2,0,2,10,1,1,27.64,142.57,20.76,17.5,7.08,0,1
3,0,4,18,0,1,19.41,113.15,27.35,21.8,7.49,0,0
2,2,4,4,0,0,29.95,116.91,26.93,19.7,8.19,1,0
